"","changepoints","func","init_angle","init_speed","particle","pred_x","pred_y","scale_x","scale_y","score","seq_id","shape_x","shape_y","tpt","true_x","true_y","sampled_sd_x","sampled_sd_y","sd_x","sd_y"
"98","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.799149649717222,2.36011441986266,18,20.8596390887057,3.60574593824188,1.44841829236234,1.93544003739199,-25.8779943838498,"line",37.6561655991625,53.7211336602571,4,20.8,4,0.192825752371554,0.113826077172484,0.17214886194108,0.113113817177405
"99","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.3613507402565,0.324623376722374,19,19.9155826523664,3.93971958041476,2.20282459726139,3.98489786978215,-26.0704071992512,"line",55.6933684042257,41.96067186392,4,20.8,4,0.187553771873546,0.136944294655796,0.181407403868937,0.12696070040211
"100","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.725205522887048,6.55219723762295,20,21.2376120121031,3.78216316219206,6.38046150362991,1.17430918043661,-30.9747297700128,"line",60.748645054265,81.9135687146995,4,20.8,4,0.0726222776922509,0.128554795790058,0.0781123644450985,0.118151457738683
"101","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.41062169297512,0.645979306631689,1,19.4310157371247,5.69433220217427,2.00321505131719,3.28174151282456,-26.7968231347355,"line",81.1213079918225,42.7570434274391,5,19.5,5,0.172380425917494,0.304669264724419,0.178164232320632,0.299858860348596
"102","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.999023866613211,0.722517314572175,2,20.0245558852062,5.28073827260435,0.584512633219593,3.44725639559043,-27.4091451868912,"line",99.8758400935326,52.9100331226408,5,19.5,5,0.168341107683134,0.258532745970855,0.172026367407878,0.231572476591346
"103","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.758318413438878,2.56781236245742,3,19.9245833425313,4.83464335807379,1.23285093604538,1.49764879920438,-26.4196980452601,"line",37.4322219401217,78.1470984919247,5,19.5,5,0.263205545101916,0.170070515260719,0.239867780840972,0.172336974183406
"104","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.0416966534557,3.12177142251245,4,20.4359061357374,2.55368627310943,1.75756708528664,0.816246377421422,-32.7809385918842,"line",79.8812330949635,84.9304083901704,5,19.5,5,0.125353104346269,0.11789482763485,0.131012170061283,0.124161892609796
"105","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.822871460501889,0.510227674963167,5,19.7475903046246,4.83598462019723,6.15614107843711,0.973842154496489,-27.191142825613,"line",39.993080677769,59.2638520389301,5,19.5,5,0.210218334116362,0.205208870985258,0.209527424711801,0.21214794746491
"106","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.29028282686157,2.22151566026615,6,18.5700033151537,4.62219282923398,2.47631332213163,2.37127338754841,-28.8518825975517,"line",102.575028073897,36.0542615324022,5,19.5,5,0.21969042241636,0.2308516560833,0.198728152270777,0.216540665646217
"107","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.0607006277119,0.170734970505845,7,18.9196366139702,4.3974948279091,1.02394636435824,1.35105845192584,-26.349863801169,"line",46.0793207037661,96.2530003734139,5,19.5,5,0.265978319873102,0.13388415305993,0.29035724376552,0.132858753789027
"108","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.802370964991944,10.3801066813282,8,19.580078437909,4.63796670425972,2.32888230019616,4.99013341050158,-32.1921917087606,"line",78.9361785984639,34.4630001179409,5,19.5,5,0.152251784534099,0.212487483151388,0.169923987654435,0.208513963434168
"109","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.22595407664383,0.244793812910996,9,18.7106940404489,4.65036034288436,1.82392911348912,0.673765350832744,-25.735282771485,"line",73.494195575782,59.0420060092096,5,19.5,5,0.21987443919947,0.219149876443626,0.230179737073155,0.217717314825861
"110","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.799723665053224,2.43309938101768,10,19.657042491939,4.71142575967117,2.75658839588347,1.51821894102073,-25.5834436038276,"line",66.3981589005114,52.2241998828475,5,19.5,5,0.178508457816897,0.206576554016421,0.177708715148329,0.199726798449091
"111","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.21805751602497,0.481410137495643,11,19.1709679911617,5.18197493287983,1.68502854903824,1.31676389609287,-25.2529195347993,"line",32.3943308275778,60.433411393064,5,19.5,5,0.341578839596734,0.215375370364348,0.306233966578134,0.226078205329812
"112","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.478880543381173,0.634132837356752,12,20.3214213835507,4.56844349445686,1.1175233073371,1.79729890430743,-27.1934554061907,"line",44.693830682047,24.2076405950706,5,19.5,5,0.193851473527588,0.304818240131155,0.200163120959647,0.26620916924441
"113","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.869449221993731,0.50880776830034,13,19.6854614028039,4.8813946402663,2.530295209037,3.33322475172344,-27.5199638192132,"line",30.6110039676212,104.6814547857,5,19.5,5,0.224901475829183,0.138488011446811,0.258973379281036,0.139948493284609
"114","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.71806596802727,0.436475434233732,14,18.3551274607381,5.53836836891556,1.68689918698631,4.7186435224775,-27.8398006433551,"line",61.0429523315113,49.0184321841177,5,19.5,5,0.268900204711569,0.281209727833693,0.276459588295672,0.262004465535465
"115","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.805041601726106,2.51312015412961,15,19.775235164144,4.82146064357604,6.46826668908563,4.02485941604948,-29.1098603570619,"line",39.69983906199,48.1175374628377,5,19.5,5,0.197908977181826,0.191950240710814,0.207570578627745,0.197057494286886
"116","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.30308282413202,2.29437984224665,16,18.6559074682336,4.82210265723128,0.829605424989653,5.52446703471573,-28.2326911008465,"line",57.4103945165256,78.4187955486175,5,19.5,5,0.300160932865428,0.146992917535253,0.284109811589585,0.152254521230808
"117","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.752950550028936,4.85009622268701,17,20.4770490630637,5.03544902257051,0.708794506442299,0.971379308726905,-27.8395729062347,"line",45.1189185628705,59.6265767738818,5,19.5,5,0.234406617801725,0.238427975464728,0.217919004270445,0.22616150352939
"118","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.774251994743127,4.55409598491312,18,19.8825296171998,4.83717038494463,3.22350005339712,1.4864564017965,-27.9171593787694,"line",70.6839570497149,32.7876029445545,5,19.5,5,0.163313116208423,0.25938019273093,0.156914206365688,0.264306865922176
"119","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.238181333087075,0.249910212597565,19,20.3954177884603,4.12885891652729,3.49821871722266,1.24222941762883,-30.3380113105311,"line",17.6896332742834,41.320008979675,5,19.5,5,0.249273505375095,0.191578799997337,0.247570038687398,0.184601266667463
"120","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.37696197599873,2.29822774352467,20,18.5412140032577,4.87923039862412,0.804975452071022,2.91560728672879,-26.7064671597986,"line",43.8681038123476,72.8080655190284,5,19.5,5,0.339843323554309,0.172198096339922,0.33346562709172,0.169028177472629
"121","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.566220915425513,0.56824185508578,1,18.8468909398621,5.62355027522382,2.32150800722175,1.69231118315846,-25.1279705707881,"line",48.7334295802501,65.0595318077803,6,18.2,6,0.27809348515467,0.27942363471952,0.267612674014052,0.247067097552246
"122","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.592568130531952,6.94168910933784,2,19.4003542531925,5.83450504377032,4.69112439351602,4.0167279909058,-34.9252197310119,"line",44.8264009958798,108.138683034387,6,18.2,6,0.232378887370669,0.201636947948824,0.227385091583871,0.197710455428752
"123","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.437824696460948,2.66317987839369,3,19.0937226110855,5.53451988875158,2.0614789741887,0.387504734612455,-31.7333140728902,"line",15.0047416262524,53.9010331678801,6,18.2,6,0.392548418969016,0.300416551340953,0.444271143498436,0.324820257315828
"124","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.13789236718309,0.544727096572799,4,18.1282324173951,6.21496449704053,4.0321246677969,5.95421728266653,-27.6718359480314,"line",52.2918979388472,38.1271547059551,6,18.2,6,0.297486993174977,0.332797883985794,0.303695092593823,0.369289195454936
"125","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.338608482158789,0.264039682517165,5,18.9302559297382,5.19296499140339,1.18609465310276,1.27189239716321,-25.9498072432728,"line",80.1270932324277,54.6601883578706,6,18.2,6,0.222181084216995,0.241729835892782,0.216871490809702,0.239428553757823
"126","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.620503013231839,2.6089214254961,6,18.8424646611343,5.71708992875812,4.47192063223298,3.13974931846433,-29.1346247327845,"line",34.657822573245,85.7852657220848,6,18.2,6,0.302760829105338,0.210701316676132,0.307110115031685,0.214950063348209
"127","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.787577221097188,0.684239528463418,7,18.8109132681029,5.9795841128135,7.95955839748185,4.1178908732614,-33.1409349137072,"line",59.9518617429683,124.744869783399,6,18.2,6,0.215830720613125,0.194834674911688,0.23360611723877,0.192957406633035
"128","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.705675036582174,0.282239879933189,8,18.3280573414579,5.42809163331693,1.96330130594216,3.87061119211436,-26.0288738644323,"line",67.8128505653187,57.874192806503,6,18.2,6,0.264922210862779,0.217861010436699,0.261863839094273,0.233362409288934
"129","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.70344763438624,0.058459929079221,9,16.3814445940021,5.22090798291339,2.4789479613299,0.916162595924225,-32.2070568292333,"line",117.920402001374,47.6408336754392,6,18.2,6,0.293222760218151,0.237383866944908,0.291118591541072,0.270449205383192
"130","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.02238795763425,2.16634010157433,10,17.6841603880758,5.37350350169167,6.21421036974619,4.38374972316677,-30.9814903296097,"line",70.9942446872225,65.6942849412715,6,18.2,6,0.314124785552382,0.200973922480112,0.286998830156086,0.213668449651906
"131","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.08537206880822,0.764791002779879,11,18.7794155148586,6.43137041620322,1.82756537614546,1.5078062283421,-25.9572378694583,"line",81.854129131225,79.4575292792663,6,18.2,6,0.211961058203676,0.235174219713519,0.214422625446865,0.285331329042203
"132","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.04832502370984,5.0575930066973,12,19.6741210885974,6.47649279540301,1.83202837484551,2.22995564054237,-29.8856907413705,"line",71.8607674185149,79.0327163826643,6,18.2,6,0.189267099864739,0.304798357358786,0.177165835914884,0.284797886041702
"133","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-1.13458932522443,6.49465521119613,13,18.0127028162186,6.12502392187126,1.16314692026776,2.32225920663614,-27.4656466982184,"line",57.27886388983,48.8055633390039,6,18.2,6,0.326047804489308,0.325080754208698,0.315533907364615,0.326626571690089
"134","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.9097878358365,0.564975494777958,14,18.4439338637596,5.99774815067137,1.91183224446558,0.603851563644578,-25.767725550355,"line",84.0562730543678,60.9494086494921,6,18.2,6,0.245747156837562,0.308804212969141,0.229443734859525,0.315060284936598
"135","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.586083022666186,2.61363993048035,15,18.8854820169985,5.6808344317035,2.8387446524743,0.792426542066418,-27.4589884129066,"line",76.5133091908985,74.9693825200672,6,18.2,6,0.227435963504922,0.210915619635423,0.209725498456365,0.252808958592468
"136","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.37709034525344,4.77000925668088,16,18.6051245726443,6.82178711233337,1.41173941600482,2.23972161271558,-28.6655827689123,"line",51.7662808004961,85.0625423537904,6,18.2,6,0.297669088404681,0.284823078997432,0.286196419231757,0.300075199729797
"137","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.821436241439715,0.621266002689907,17,18.6536316714489,5.96210475576556,1.221361449462,2.6406162505448,-25.2410149608428,"line",81.2037949423627,47.7815766423676,6,18.2,6,0.229159842102871,0.272321796784125,0.229582246744785,0.312562506782475
"138","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.695425119131832,0.336519884092258,18,18.3959797795825,5.49599684962089,2.66721236788971,1.53224867709204,-29.0551925491164,"line",111.007781327449,114.631619319323,6,18.2,6,0.186196794230252,0.186156733404996,0.198964227415409,0.180507872970001
"139","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.380760585600712,0.0112070848401632,19,18.8000886467175,5.00947888138861,0.470861081909529,0.614526381111712,-26.7253523970542,"line",62.372332782448,49.4259916873585,6,18.2,6,0.304297476149343,0.265853922952845,0.290431604781769,0.268904032437343
"140","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.879189571730907,0.433841127806776,20,18.2446560741196,5.78324343553498,1.36044769662188,2.00816868432618,-24.3177101605743,"line",52.2622835106726,49.8862936379727,6,18.2,6,0.288936825303737,0.32870961716636,0.310426209028739,0.293088879218694
"141","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-2.60454274982236,2.6715280972544,1,15.8375395252155,9.20387096006515,1.78920749738017,0.98733527669395,-33.1020940650025,"line",105.284398128294,63.1481716400339,7,16.9,7,0.334718841187302,0.57722412550197,0.338273133918971,0.561944791151355
"142","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.904891462601242,0.60635213966492,2,17.2356248277538,7.04276063302931,5.13781004163233,0.775188393997114,-28.8870451311008,"line",91.6657406080988,97.6412163864068,7,16.9,7,0.276113586839762,0.289828103630963,0.278653149818061,0.30971445594698
"143","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.751133303677718,2.31015677354701,3,16.9797302863222,6.49729565499244,1.49188964877682,2.61645955937746,-26.6067530174447,"line",37.8878616516719,40.5858158169119,7,16.9,7,0.509552044420215,0.379532680589905,0.465506275039863,0.395283204420425
"144","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.42007135986995,0.462249536510248,4,16.2477459776151,7.33341694073705,1.46472033197291,0.923980455268497,-27.0047270355491,"line",23.6786868930028,49.2643250533398,7,16.9,7,0.689432838319419,0.482720980756292,0.662007394638429,0.456430904886074
"145","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.514970834575608,0.565866659674774,5,17.6032590049161,6.56540248593052,1.72646263640181,1.48593331834576,-25.3499689763555,"line",39.0010188255176,54.0119579897134,7,16.9,7,0.426335763740324,0.385036879323275,0.405015477341798,0.357453041996062
"146","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.05135117542139,0.295509490554187,6,16.4716395153774,6.66564772437763,5.20726967114595,1.70162639046341,-26.3398239841858,"line",52.4889482619212,65.6140260320764,7,16.9,7,0.439031880044127,0.349930984339478,0.422859324016993,0.331178198078934
"147","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.74535505073096,0.482879541039826,7,17.2053338949941,6.72504330502375,1.76882767574064,6.70872759084479,-28.1662814976879,"line",33.474572941209,65.6598495003313,7,16.9,7,0.461842941090619,0.34322785116389,0.471171363037482,0.326061914774661
"148","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.57856000456236,2.61853318942839,8,17.6001035966542,6.67566201586525,0.61843593425242,1.13018115575073,-27.276882741481,"line",86.4577685172269,52.716162075867,7,16.9,7,0.29716154946472,0.426745371730214,0.29493833619244,0.377134170313909
"149","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.225181701288106,2.63530993174482,9,17.9756031486693,6.26761607265923,2.42963019555851,2.59183968144926,-29.817641115763,"line",42.0561951195848,97.1520321560139,7,16.9,7,0.452684462419632,0.243243798753612,0.355593708489339,0.241500767277908
"150","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.827986642354334,0.4075209697688,10,16.979142237876,6.69941035130736,2.16976479058903,1.80482756249113,-25.0272249588945,"line",57.5235792720751,86.4528367619663,7,16.9,7,0.376884625727775,0.286597357933018,0.374757048023141,0.290828907218276
"151","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.847541356948664,2.79925369947434,11,17.7167571930566,7.13950561750063,4.88516395654454,0.426250331798098,-30.0838882749227,"line",57.1825089718837,77.3398574126045,7,16.9,7,0.349819015165855,0.318283085370344,0.318143706205891,0.37324711538926
"152","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.721040085378293,2.48598626977331,12,17.2422429819051,6.7049946301577,0.349395868206195,2.23343205525773,-28.356771249956,"line",52.0959006125629,28.357252483922,7,16.9,7,0.39177549693507,0.458383917823146,0.430574478721323,0.499042620823251
"153","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.5357190058494,0.513059963736527,13,17.5179978710171,6.54659554185465,0.93752625498323,1.51576797271438,-26.3330016788743,"line",82.6106233189078,34.3688054938831,7,16.9,7,0.289903508455028,0.49125799948331,0.295038206881832,0.443249120975808
"154","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.58826467387493,0.197596998087978,14,15.4195392095962,6.68602878822858,1.28508895168754,2.67227277640953,-26.8588033701876,"line",33.4271077035788,53.3664624279263,7,16.9,7,0.562213002346259,0.371473274096132,0.637283066364837,0.363096339277641
"155","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.681838208345379,0.221946650403682,15,17.021868201048,6.32940574203233,2.63684319793972,3.11548641435106,-26.542189979366,"line",69.7424070243579,81.3923930241302,7,16.9,7,0.351527584710567,0.287534515134494,0.336465013729192,0.266767548476215
"156","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",1.32414323831192,0.39916063405076,16,16.2286378776874,7.09870077908839,2.89965413952888,1.69351237370662,-25.7525478004205,"line",73.5811917401064,77.4118267718202,7,16.9,7,0.387486783887783,0.344043994584848,0.375999268476252,0.338604707693824
"157","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.930806558516746,0.697457044836123,17,17.4170166766886,7.17048818680567,1.09545897653947,3.9487720424383,-26.6752417112903,"line",90.3269131939355,41.4988232965741,7,16.9,7,0.282566043841758,0.436240223983917,0.284675070427982,0.4588983468483
"158","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.989368860944037,0.682653217036305,18,17.330373183651,7.2289083797044,5.60391190622263,2.87549123132315,-27.7565222014652,"line",31.8317510606978,57.3105575524525,7,16.9,7,0.446717116462504,0.407253574395129,0.458734311396412,0.399139678551211
"159","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",0.752380785397558,4.31946890653258,19,16.9873062179496,6.51182093487855,1.14333314727059,1.57067151986203,-26.9271624422535,"line",41.3346908768523,50.4964469056549,7,16.9,7,0.480640119761951,0.352473061441574,0.450930279746576,0.363467200258581
"160","Any[]","Node(""move"", ""root"", 1, Any[], Node[], -1, 1)",-0.89194357257251,2.74337186623393,20,17.5567297109195,7.16029159084428,5.49997166814354,0.764652434947637,-29.637015473095,"line",79.719866850858,73.1970182698858,7,16.9,7,0.270799723289324,0.359441335023477,0.279119838993186,0.366416998099838
