fn_x,fn_y,noise_x,noise_y,particle,pred_x,pred_y,prev_x,prev_y,score,sd_x,sd_y,seq_id,tpt,true_x,true_y,var_x,var_y,weight
"Linear(0.49909818253415417, 2, 1)","Linear(0.5045460824008092, 1, 1)",1.010168812581548e-07,1.0484665805645785e-06,7,20.805370517555517,3.9793086371457136,0.7894736842105265,-0.7894736842105263,34.54672060920316,0.014156468457672386,0.0148596456318171,line,4,20.8,4.0,1.313941216496417e-06,2.4466378759357976e-06,2.5869625422874454
"Linear(0.5067575386652052, 1, 1)","Linear(0.5045579932430132, 1, 1)",2.787207562858992e-06,7.9784272743837e-11,8,20.83977531608291,3.9792438683342226,0.7894736842105265,-0.7894736842105263,38.43938169756871,0.026272685647193633,0.010382739972499399,line,4,20.8,4.0,4.525588100878775e-06,1.194474120072564e-06,1.7079366742548068
"Linear(0.5633417172721411, 1, 1)","Linear(0.49843126228635004, 3, 1)",7.692318497103966e-05,6.546666077232674e-17,9,21.130333720515495,4.007258269099342,0.7894736842105265,-0.7894736842105263,44.7391543117464,0.1198504250241478,0.010375079095772649,line,4,20.8,4.0,9.417708455125572e-05,1.192712091341308e-06,-2.5169479992079284
"Linear(0.4774557475101454, 1, 1)","Linear(0.5003638645835519, 1, 1)",8.397136902991466e-05,3.68564267423136e-07,10,20.656492053764808,3.998341023610938,0.7894736842105265,-0.7894736842105263,25.510469564802047,0.12401339714666922,0.012140049304634202,line,4,20.8,4.0,0.0001008331404996,1.6330282229248816e-06,-0.6832287073769923
"Linear(0.49617010720541294, 2, 1)","SquaredExponential(0.30034134035765253, 1, 1)",4.336645752061971e-09,1.7224646111251327e-05,11,20.822707704388133,4.021881920849044,0.7894736842105265,-0.7894736842105263,28.701707466864903,0.013525147533170908,0.14805552575213343,line,4,20.8,4.0,1.1993615092464882e-06,0.000242885747432,-2763.733256808541
"Linear(0.49640810178450795, 3, 1)","Plus(SquaredExponential(0.9895716144844675, 1, 1), SquaredExponential(0.5760776836509818, 2, 1), 3)",8.73293594349147e-06,2.1942307762112703e-06,12,20.778189502999844,3.9999738586473583,0.7894736842105265,-0.7894736842105263,17.571911414891694,0.04206824592870439,0.06832975324239755,line,4,20.8,4.0,1.1603122919687237e-05,5.1733575381351926e-05,-2765.231572263669
"Linear(0.5080794067337033, 2, 1)","Linear(0.5020332213613848, 3, 1)",2.5528727597861247e-05,1.1966829477224365e-12,13,20.75036112031284,3.990694024904542,0.7894736842105265,-0.7894736842105263,39.55809887715419,0.06941621230489094,0.0103793666122858,line,4,20.8,4.0,3.159278487277484e-05,1.1936980750387738e-06,-18.575755654698337
"SquaredExponential(0.49789849134910236, 2, 1)","Plus(Linear(0.0012151024091527217, 2, 1), Linear(0.2523485803393532, 3, 1), 3)",1.829865783119462e-07,1.3149768988666608e-08,14,20.810910108135083,3.999719870573834,0.7894736842105265,-0.7894736842105263,24.10998220468299,0.05826005168352623,0.017456536399793648,line,4,20.8,4.0,2.2253986278530924e-05,3.376517042408267e-06,-530.0302532181727
"Linear(0.49666085463387716, 2, 1)","Linear(0.49799959527991683, 3, 1)",1.0004981078554227e-08,6.37934803590028e-09,15,20.819818145530032,4.009261764314729,0.7894736842105265,-0.7894736842105263,41.75542208985841,0.013562508636050921,0.01040760081689015,line,4,20.8,4.0,1.2059967578748054e-06,1.200201160816983e-06,0.6381541234332406
"Linear(0.46186129726375047, 2, 1)","Linear(0.4994454982762899, 2, 1)",5.036734700401405e-05,2.869014317654832e-09,16,21.009352447504764,3.997461347770688,0.7894736842105265,-0.7894736842105263,30.570250905120595,0.09707729519406678,0.010392486147929801,line,4,20.8,4.0,6.178761325179027e-05,1.1967176546806568e-06,-2742.223796945702
