"","X","func_scale","response_x","response_y","rt","true_x","true_y","tpt","trial_idx","correct","seq_id","subject_id","age","school","shapes_basic","shapes_advanced","acceptance_dist","prev_pt_buffer","min_x","max_x","min_y","max_y","prev_x","prev_y"
"648",782,36.1850941777514,NA,NA,NA,-2.4616967350034,2.23640708364876,2,5,NA,"stairs","tf7w16snck",4.4,"preschool","yes","yes",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-0.483688648008949,1.94063012750686
"649",783,36.1850941777514,-3.38140350875207,2.86219547671686,2683,-2.94538538301234,4.17703721115561,3,5,1,"stairs","tf7w16snck",4.4,"preschool","yes","yes",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-2.4616967350034,2.23640708364876
"650",784,36.1850941777514,-2.78423112826705,6.05882410166611,387.999999999884,-4.92339347000679,4.47281416729751,4,5,0,"stairs","tf7w16snck",4.4,"preschool","yes","yes",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-2.94538538301234,4.17703721115561
"651",785,36.1850941777514,-6.15649868865306,4.3726903214731,28,-5.40708211801574,6.41344429480437,5,5,1,"stairs","tf7w16snck",4.4,"preschool","yes","yes",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-4.92339347000679,4.47281416729751
"652",786,36.1850941777514,-5.34855958564391,7.32342443681086,938,-7.38509020501019,6.70922125094627,6,5,1,"stairs","tf7w16snck",4.4,"preschool","yes","yes",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-5.40708211801574,6.41344429480437
"653",787,36.1850941777514,-8.75595493311728,6.445229759627,195.000000000116,-7.86877885301914,8.64985137845313,7,5,0,"stairs","tf7w16snck",4.4,"preschool","yes","yes",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-7.38509020501019,6.70922125094627
"654",788,36.1850941777514,-8.22903812680697,10.414669700498,647,-9.84678694001358,8.94562833459503,8,5,1,"stairs","tf7w16snck",4.4,"preschool","yes","yes",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-7.86877885301914,8.64985137845313
"655",789,36.1850941777514,-11.3554111775815,9.00955821700387,2109,-10.3304755880225,10.8862584621019,9,5,1,"stairs","tf7w16snck",4.4,"preschool","yes","yes",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-9.84678694001358,8.94562833459503
"656",790,36.1850941777514,-13.9548674220457,10.414669700498,343,-12.308483675017,11.1820354182438,10,5,1,"stairs","tf7w16snck",4.4,"preschool","yes","yes",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-10.3304755880225,10.8862584621019
"657",791,36.1850941777514,-13.779228486609,13.6464261125346,782.999999999767,-12.7921723230259,13.1226655457506,11,5,1,"stairs","tf7w16snck",4.4,"preschool","yes","yes",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-12.308483675017,11.1820354182438
"658",792,36.1850941777514,-18.0296907241788,13.5059149641852,857.999999999767,-14.7701804100204,13.4184425018925,12,5,0,"stairs","tf7w16snck",4.4,"preschool","yes","yes",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-12.7921723230259,13.1226655457506
"659",793,36.1850941777514,-16.062534647287,12.9438703707876,1268,-15.2538690580293,15.3590726293994,13,5,0,"stairs","tf7w16snck",4.4,"preschool","yes","yes",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-14.7701804100204,13.4184425018925
"660",794,36.1850941777514,-16.659707027772,14.5948763638932,2250,-17.2318771450238,15.6548495855413,14,5,1,"stairs","tf7w16snck",4.4,"preschool","yes","yes",2.21085509981036,0.829070662428886,-33.1769022905807,9.27151562577831,-4.34448959292318,27.491823844346,-15.2538690580293,15.3590726293994
"661",810,60.5486300364586,NA,NA,NA,0,0,0,1,NA,"stairs_2","5k57eaowt9",4.9,"preschool","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA
"662",811,60.5486300364586,NA,NA,NA,0.998106520400169,-0.0615091370014878,1,1,NA,"stairs_2","5k57eaowt9",4.9,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,0,0
"663",812,60.5486300364586,NA,NA,NA,1.99621304080034,-0.123018274002975,2,1,NA,"stairs_2","5k57eaowt9",4.9,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,0.998106520400169,-0.0615091370014878
"664",813,60.5486300364586,3.6190976818859,0.85575626603563,2303,2.11923131480331,1.87319476679736,3,1,0,"stairs_2","5k57eaowt9",4.9,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,1.99621304080034,-0.123018274002975
"665",814,60.5486300364586,1.70872732709116,3.0180435906934,1257.00000000012,3.11733783520348,1.81168562979587,4,1,0,"stairs_2","5k57eaowt9",4.9,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,2.11923131480331,1.87319476679736
"666",815,60.5486300364586,4.18591086407774,1.94739646877548,738,4.11544435560365,1.75017649279439,5,1,1,"stairs_2","5k57eaowt9",4.9,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,3.11733783520348,1.81168562979587
"667",816,60.5486300364586,5.82337116818751,2.073354953707,504,4.23846262960663,3.74638953359472,6,1,0,"stairs_2","5k57eaowt9",4.9,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,4.11544435560365,1.75017649279439
"668",817,60.5486300364586,3.80803540928318,4.78146237973469,371.999999999884,5.2365691500068,3.68488039659324,7,1,0,"stairs_2","5k57eaowt9",4.9,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,4.23846262960663,3.74638953359472
"669",818,60.5486300364586,6.01230889558479,3.94173914685789,390,6.23467567040696,3.62337125959175,8,1,1,"stairs_2","5k57eaowt9",4.9,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,5.2365691500068,3.68488039659324
"670",819,60.5486300364586,8.4265131901056,4.61351773315933,1552,6.35769394440994,5.61958430039209,9,1,0,"stairs_2","5k57eaowt9",4.9,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,6.23467567040696,3.62337125959175
"671",820,60.5486300364586,7.52381071476304,7.17467359343359,1760,7.35580046481011,5.5580751633906,10,1,0,"stairs_2","5k57eaowt9",4.9,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,6.35769394440994,5.61958430039209
"672",821,60.5486300364586,7.85970000791376,7.61552829069391,2655,8.35390698521027,5.49656602638911,11,1,0,"stairs_2","5k57eaowt9",4.9,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,7.35580046481011,5.5580751633906
"673",822,60.5486300364586,9.85404268599617,5.7261510167211,881,8.47692525921325,7.49277906718945,12,1,0,"stairs_2","5k57eaowt9",4.9,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,8.35390698521027,5.49656602638911
"674",823,60.5486300364586,8.19558930106448,9.77781561535168,8373,9.47503177961342,7.43126993018796,13,1,0,"stairs_2","5k57eaowt9",4.9,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,8.47692525921325,7.49277906718945
"675",824,60.5486300364586,10.7357520805168,8.07737606877615,523.000000000116,10.4731383000136,7.36976079318647,14,1,1,"stairs_2","5k57eaowt9",4.9,"preschool","yes","yes",1.3212520242296,0.495469509086099,-5.32821896779403,20.0398198974142,-3.95493941106251,15.0710897378437,9.47503177961342,7.43126993018796
"676",825,222.691820482899,NA,NA,NA,0,0,0,2,NA,"square_spiral","5k57eaowt9",4.9,"preschool","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA
"677",826,222.691820482899,NA,NA,NA,6.12323399573677e-17,1,1,2,NA,"square_spiral","5k57eaowt9",4.9,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,0,0
"678",827,222.691820482899,NA,NA,NA,-1,1,2,2,NA,"square_spiral","5k57eaowt9",4.9,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,6.12323399573677e-17,1
"679",828,222.691820482899,-1.22845778155238,0.867955596047675,1864.00000000012,-2,1,3,2,0,"square_spiral","5k57eaowt9",4.9,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-1,1
"680",829,222.691820482899,-2.12459782907243,1.07343993815418,515.000000000116,-2,4.44089209850063e-16,4,2,0,"square_spiral","5k57eaowt9",4.9,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-2,1
"681",830,222.691820482899,-1.79924762073712,-0.461984729252779,506.999999999767,-2,-1,5,2,0,"square_spiral","5k57eaowt9",4.9,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-2,4.44089209850063e-16
"682",831,222.691820482899,-1.72504494164311,-1.78621715616138,389.999999999767,-1,-1,6,2,0,"square_spiral","5k57eaowt9",4.9,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-2,-1
"683",832,222.691820482899,-0.71474692628611,-0.844413921506557,615,0,-1,7,2,0,"square_spiral","5k57eaowt9",4.9,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-1,-1
"684",833,222.691820482899,-0.0526307128318066,-0.74737964884515,945.999999999884,1,-1,8,2,0,"square_spiral","5k57eaowt9",4.9,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,0,-1
"685",834,222.691820482899,1.28872540925234,-0.735963852061456,549.000000000233,1,-2.22044604925031e-16,9,2,0,"square_spiral","5k57eaowt9",4.9,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,1,-1
"686",835,222.691820482899,1.02616208322736,0.251502569728151,1921.00000000012,1,1,10,2,0,"square_spiral","5k57eaowt9",4.9,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,1,-2.22044604925031e-16
"687",836,222.691820482899,0.95766730252519,1.83829832266174,1527,1,2,11,2,1,"square_spiral","5k57eaowt9",4.9,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,1,1
"688",837,222.691820482899,1.03757788001105,2.43762765380572,3746.00000000012,6.66133814775094e-16,2,12,2,0,"square_spiral","5k57eaowt9",4.9,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,1,2
"689",838,222.691820482899,-0.709039027894263,2.11798534386226,149.999999999767,-0.999999999999999,2,13,2,1,"square_spiral","5k57eaowt9",4.9,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,6.66133814775094e-16,2
"690",839,222.691820482899,-1.42252632687519,1.99241157924162,730,-2,2,14,2,0,"square_spiral","5k57eaowt9",4.9,"preschool","yes","yes",0.359240855036898,0.134715320638837,-4.59156935121136,2.30585506549708,-2.30081987055138,2.87224844197995,-0.999999999999999,2
"691",840,69.3599847651281,NA,NA,NA,0,0,0,3,NA,"zigzag_3","5k57eaowt9",4.9,"preschool","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA
"692",841,69.3599847651281,NA,NA,NA,-0.993325447527948,-0.115345373957524,1,3,NA,"zigzag_3","5k57eaowt9",4.9,"preschool","yes","yes",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,0,0
"693",842,69.3599847651281,NA,NA,NA,-1.9866508950559,-0.230690747915048,2,3,NA,"zigzag_3","5k57eaowt9",4.9,"preschool","yes","yes",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-0.993325447527948,-0.115345373957524
"694",843,69.3599847651281,-2.77437076874239,0.22087511059927,2894,-2.97997634258385,-0.346036121872572,3,3,1,"zigzag_3","5k57eaowt9",4.9,"preschool","yes","yes",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-1.9866508950559,-0.230690747915048
"695",844,69.3599847651281,-3.56239571421487,-0.18230044289828,484,-3.97330179011179,-0.461381495830096,4,3,1,"zigzag_3","5k57eaowt9",4.9,"preschool","yes","yes",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-2.97997634258385,-0.346036121872572
"696",845,69.3599847651281,-4.46037762882305,0.0742658184183425,748,-4.08864716406932,0.531943951697852,5,3,1,"zigzag_3","5k57eaowt9",4.9,"preschool","yes","yes",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-3.97330179011179,-0.461381495830096
"697",846,69.3599847651281,-4.07552823684812,1.8702296476347,1287,-4.20399253802684,1.5252693992258,6,3,1,"zigzag_3","5k57eaowt9",4.9,"preschool","yes","yes",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-4.08864716406932,0.531943951697852
"698",847,69.3599847651281,-3.92891894466719,3.51958418467013,409,-4.31933791198437,2.51859484675375,7,3,1,"zigzag_3","5k57eaowt9",4.9,"preschool","yes","yes",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-4.20399253802684,1.5252693992258
"699",848,69.3599847651281,-3.94724510618981,3.50125802314752,298,-4.43468328594189,3.5119202942817,8,3,1,"zigzag_3","5k57eaowt9",4.9,"preschool","yes","yes",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-4.31933791198437,2.51859484675375
"700",849,69.3599847651281,-4.27711601359689,4.41756609927831,134,-5.42800873346984,3.39657492032417,9,3,0,"zigzag_3","5k57eaowt9",4.9,"preschool","yes","yes",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-4.43468328594189,3.5119202942817
"701",850,69.3599847651281,-6.89775711133097,4.10602135339384,1034,-6.42133418099779,3.28122954636665,10,3,1,"zigzag_3","5k57eaowt9",4.9,"preschool","yes","yes",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-5.42800873346984,3.39657492032417
"702",851,69.3599847651281,-7.72243437984868,2.95147317746904,369,-7.41465962852574,3.16588417240913,11,3,1,"zigzag_3","5k57eaowt9",4.9,"preschool","yes","yes",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-6.42133418099779,3.28122954636665
"703",852,69.3599847651281,-8.98693952490918,2.95147317746904,78,-8.40798507605369,3.0505387984516,12,3,1,"zigzag_3","5k57eaowt9",4.9,"preschool","yes","yes",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-7.41465962852574,3.16588417240913
"704",853,69.3599847651281,-9.31681043231627,2.93314701594642,191,-8.52333045001121,4.04386424597955,13,3,0,"zigzag_3","5k57eaowt9",4.9,"preschool","yes","yes",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-8.40798507605369,3.0505387984516
"705",854,69.3599847651281,-8.76702558663779,5.07730791409248,77,-8.63867582396873,5.0371896935075,14,3,1,"zigzag_3","5k57eaowt9",4.9,"preschool","yes","yes",1.15340279082964,0.432526046561114,-17.4940009729622,4.65133261096681,-5.02327054760679,11.58572964034,-8.52333045001121,4.04386424597955
"706",855,298.181657880505,NA,NA,NA,0,0,0,4,NA,"hexagon","5k57eaowt9",4.9,"preschool","yes","yes",NA,NA,NA,NA,NA,NA,NA,NA
"707",856,298.181657880505,NA,NA,NA,1,0,1,4,NA,"hexagon","5k57eaowt9",4.9,"preschool","yes","yes",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,0,0
"708",857,298.181657880505,NA,NA,NA,1.5,0.866025403784439,2,4,NA,"hexagon","5k57eaowt9",4.9,"preschool","yes","yes",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,1,0
"709",858,298.181657880505,1.64744646088381,1.21412081373455,2428,1,1.73205080756888,3,4,0,"hexagon","5k57eaowt9",4.9,"preschool","yes","yes",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,1.5,0.866025403784439
"710",859,298.181657880505,0.95686551947509,1.84502192070054,85,2.22044604925031e-16,1.73205080756888,4,4,0,"hexagon","5k57eaowt9",4.9,"preschool","yes","yes",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,1,1.73205080756888
"711",860,298.181657880505,-0.211154097475455,1.62335396419898,726.999999999767,-0.5,0.866025403784439,5,4,0,"hexagon","5k57eaowt9",4.9,"preschool","yes","yes",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,2.22044604925031e-16,1.73205080756888
"712",861,298.181657880505,-0.121634345811362,0.0929924952747234,664.999999999767,-8.88178419700125e-16,0,6,4,1,"hexagon","5k57eaowt9",4.9,"preschool","yes","yes",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,-0.5,0.866025403784439
"713",862,298.181657880505,-0.0449031300992824,-0.341817727093727,4674,0.999999999999999,-1.1331077795296e-15,7,4,0,"hexagon","5k57eaowt9",4.9,"preschool","yes","yes",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,-8.88178419700125e-16,0
"714",863,298.181657880505,1.21689908383269,0.0375755061493326,589,1.5,0.866025403784437,8,4,0,"hexagon","5k57eaowt9",4.9,"preschool","yes","yes",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,0.999999999999999,-1.1331077795296e-15
"715",864,298.181657880505,1.46414411223828,1.03508131040637,996.999999999767,1,1.73205080756888,9,4,0,"hexagon","5k57eaowt9",4.9,"preschool","yes","yes",0.268292827159945,0.100609810184979,-2.02799209311642,3.12323018835452,-1.1481615616514,2.71525514945181,1.5,0.866025403784437
